chrom,start,end,cluster_5mb,target_id,model_name,feature_id,selection_count,mean_abs_selector_score,mean_selector_score,mean_feature_rank,mean_train_presence,age_pearson_r,age_pearson_p,missing_fraction,dataset_mean_shift,tissue_mean_shift,confounding_label,interpretation_note
chr6,77975000,77979999,chr6:75000000-79999999,age_weeks,ridge,chr6:77975000-77979999,5,0.5272987670524966,0.5272987670524966,12.2,0.9973675836845086,0.534849,6.336689325107945e-91,0.002461,0.075869,0.080095,candidate_signal,target-associated methylation signal; mechanism not inferred
chr8,94360000,94364999,chr8:90000000-94999999,cr_vs_control,logistic,chr8:94360000-94364999,5,0.524421598972294,-0.524421598972294,2.4,1.0,-0.146532,3.277119855817081e-07,0.012305,0.351758,0.34301,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr9,67870000,67874999,chr9:65000000-69999999,cr_vs_control,logistic,chr9:67870000-67874999,5,0.5025600222334441,-0.5025600222334441,8.2,1.0,-0.045954,0.11385943715560642,0.027892,0.297772,0.460992,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr3,132520000,132524999,chr3:130000000-134999999,cr_vs_control,logistic,chr3:132520000-132524999,5,0.48881842745302306,-0.4888184274530231,10.4,1.0,-0.119443,3.0377822662784046e-05,0.004922,0.243843,0.229292,candidate_signal,target-associated methylation signal; mechanism not inferred
chr7,42520000,42524999,chr7:40000000-44999999,cr_vs_control,logistic,chr7:42520000-42524999,5,0.4851293255992424,-0.4851293255992425,11.4,1.0,-0.179826,3.6989913932683657e-10,0.018048,0.250879,0.305469,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr19,42175000,42179999,chr19:40000000-44999999,cr_vs_control,logistic,chr19:42175000-42179999,5,0.4839691774825162,-0.4839691774825162,9.6,1.0,-0.184523,9.780008047137073e-11,0.006563,0.254739,0.302965,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr15,27690000,27694999,chr15:25000000-29999999,cr_vs_control,logistic,chr15:27690000-27694999,5,0.4805258594833681,-0.4805258594833681,10.4,1.0,-0.257315,7.16541685754969e-20,0.00082,0.318832,0.367195,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr5,119325000,119329999,chr5:115000000-119999999,cr_vs_control,logistic,chr5:119325000-119329999,5,0.47826557634966865,-0.47826557634966865,12.8,1.0,0.043463,0.12967093514332786,0.001641,0.287567,0.41421,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr9,35135000,35139999,chr9:35000000-39999999,cr_vs_control,logistic,chr9:35135000-35139999,5,0.4710719483541985,-0.4710719483541984,14.0,1.0,-0.079622,0.005744820659857999,0.013946,0.314184,0.40578,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr19,41345000,41349999,chr19:40000000-44999999,cr_vs_control,logistic,chr19:41345000-41349999,5,0.46913075162472706,-0.46913075162472706,25.8,1.0,0.077081,0.007116223980944291,0.00082,0.273095,0.69213,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr15,73175000,73179999,chr15:70000000-74999999,cr_vs_control,logistic,chr15:73175000-73179999,5,0.4689593122742998,-0.4689593122742998,14.8,1.0,-0.018406,0.5220624300330133,0.005742,0.238138,0.301913,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr3,40500000,40504999,chr3:40000000-44999999,cr_vs_control,logistic,chr3:40500000-40504999,5,0.46805180513270334,-0.46805180513270334,20.0,1.0,-0.205097,5.489293584158466e-13,0.004922,0.325443,0.307356,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr7,101680000,101684999,chr7:100000000-104999999,cr_vs_control,logistic,chr7:101680000-101684999,5,0.4659278946976001,-0.4659278946976001,17.8,0.9921568627450981,0.135717,2.179662974653694e-06,0.008203,0.343045,0.790741,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr16,50515000,50519999,chr16:50000000-54999999,cr_vs_control,logistic,chr16:50515000-50519999,5,0.4657906125682622,-0.4657906125682622,21.8,0.9921568627450981,-0.087166,0.002407498941546378,0.007383,0.20351,0.591557,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr10,67815000,67819999,chr10:65000000-69999999,cr_vs_control,logistic,chr10:67815000-67819999,5,0.4614751047514763,-0.4614751047514763,22.2,1.0,-0.031016,0.28120890544692967,0.008203,0.173121,0.479625,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr6,112065000,112069999,chr6:110000000-114999999,cr_vs_control,logistic,chr6:112065000-112069999,5,0.458328817127261,-0.458328817127261,35.4,0.9647058823529411,-0.165964,3.3622588830172495e-08,0.102543,0.255472,0.335196,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr3,159890000,159894999,chr3:155000000-159999999,cr_vs_control,logistic,chr3:159890000-159894999,5,0.4577927733757868,-0.4577927733757868,32.2,1.0,-0.2108,1.1118744196376763e-13,0.002461,0.283646,0.337568,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr15,59705000,59709999,chr15:55000000-59999999,cr_vs_control,logistic,chr15:59705000-59709999,5,0.45702363366409476,-0.45702363366409476,26.6,1.0,-0.054686,0.05804061912773589,0.013946,0.277888,0.358213,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr17,31870000,31874999,chr17:30000000-34999999,cr_vs_control,logistic,chr17:31870000-31874999,5,0.4533277424920133,-0.4533277424920133,41.8,1.0,0.024997,0.38380375639488473,0.002461,0.370839,0.54157,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr9,48745000,48749999,chr9:45000000-49999999,cr_vs_control,logistic,chr9:48745000-48749999,5,0.45068645306651167,-0.45068645306651167,29.8,1.0,0.029056,0.31175812288742255,0.004102,0.363071,0.562697,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr1,58645000,58649999,chr1:55000000-59999999,cr_vs_control,logistic,chr1:58645000-58649999,5,0.45025901980280036,-0.45025901980280036,44.0,1.0,-0.05822,0.042799448570311954,0.006563,0.355529,0.255075,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr9,119025000,119029999,chr9:115000000-119999999,cr_vs_control,logistic,chr9:119025000-119029999,5,0.45016395623605965,-0.45016395623605965,43.0,1.0,-0.302609,2.630612509729422e-26,0.036095,0.368936,0.427104,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr10,41640000,41644999,chr10:40000000-44999999,cr_vs_control,logistic,chr10:41640000-41644999,5,0.44756081642569046,-0.44756081642569046,43.0,1.0,-0.103293,0.00031947965100776463,0.007383,0.306368,0.474103,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr15,97040000,97044999,chr15:95000000-99999999,cr_vs_control,logistic,chr15:97040000-97044999,5,0.4448214996969665,-0.4448214996969665,50.4,1.0,0.071981,0.012190073143558544,0.005742,0.350421,0.591998,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr1,165305000,165309999,chr1:165000000-169999999,cr_vs_control,logistic,chr1:165305000-165309999,5,0.444282560525162,-0.44428256052516213,52.8,1.0,-0.163499,1.0506072306783688e-08,0.006563,0.201643,0.249756,candidate_signal,target-associated methylation signal; mechanism not inferred
chr1,176945000,176949999,chr1:175000000-179999999,cr_vs_control,logistic,chr1:176945000-176949999,5,0.444037450283757,-0.444037450283757,43.2,1.0,-0.231108,3.2195304035238306e-16,0.001641,0.370001,0.497742,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr5,114590000,114594999,chr5:110000000-114999999,cr_vs_control,logistic,chr5:114590000-114594999,5,0.44283976062881436,-0.44283976062881436,46.0,1.0,-0.071951,0.012118662011697716,0.003281,0.302008,0.485486,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr7,44855000,44859999,chr7:40000000-44999999,cr_vs_control,logistic,chr7:44855000-44859999,5,0.4416354118084107,-0.4416354118084107,44.2,1.0,-0.071734,0.012273963005939388,0.00082,0.085216,0.106364,candidate_signal,target-associated methylation signal; mechanism not inferred
chr9,111155000,111159999,chr9:110000000-114999999,cr_vs_control,logistic,chr9:111155000-111159999,5,0.4409702331289866,-0.4409702331289866,44.0,1.0,-0.011272,0.6952775794284618,0.007383,0.364358,0.571244,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr19,46590000,46594999,chr19:45000000-49999999,cr_vs_control,logistic,chr19:46590000-46594999,5,0.4402831068743761,-0.4402831068743761,56.4,0.996078431372549,-0.034899,0.22490750025190814,0.006563,0.481079,0.624345,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr8,46475000,46479999,chr8:45000000-49999999,cr_vs_control,logistic,chr8:46475000-46479999,5,0.43920124662127147,-0.4392012466212716,49.0,1.0,0.099755,0.0005106913512466644,0.007383,0.208268,0.710421,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr8,95105000,95109999,chr8:95000000-99999999,cr_vs_control,logistic,chr8:95105000-95109999,5,0.43785423528399753,-0.43785423528399753,50.0,1.0,-0.202192,1.1025727305268309e-12,0.002461,0.218385,0.266368,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr3,100495000,100499999,chr3:100000000-104999999,cr_vs_control,logistic,chr3:100495000-100499999,5,0.43525277817220054,-0.43525277817220054,61.4,1.0,0.034443,0.22967634685726823,0.00082,0.219196,0.407959,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr18,82460000,82464999,chr18:80000000-84999999,cr_vs_control,logistic,chr18:82460000-82464999,5,0.4340027321038855,-0.4340027321038855,62.2,1.0,-0.169313,3.2404844428316066e-09,0.009844,0.20934,0.318593,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr3,145915000,145919999,chr3:145000000-149999999,cr_vs_control,logistic,chr3:145915000-145919999,5,0.4330889440559922,-0.4330889440559922,64.2,1.0,-0.094622,0.0009923532973717638,0.009024,0.393716,0.36253,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr4,19910000,19914999,chr4:15000000-19999999,cr_vs_control,logistic,chr4:19910000-19914999,5,0.4328125576887607,-0.4328125576887607,56.6,1.0,-0.189073,4.5206222772051404e-11,0.020509,0.313327,0.462362,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr19,37700000,37704999,chr19:35000000-39999999,cr_vs_control,logistic,chr19:37700000-37704999,5,0.4322017814912524,-0.4322017814912524,69.8,1.0,-0.085048,0.0029850085481181923,0.001641,0.223882,0.251718,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr10,67505000,67509999,chr10:65000000-69999999,cr_vs_control,logistic,chr10:67505000-67509999,5,0.4321664298366426,-0.4321664298366426,65.6,1.0,-0.160594,1.917262401384258e-08,0.006563,0.317676,0.342987,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr7,79720000,79724999,chr7:75000000-79999999,cr_vs_control,logistic,chr7:79720000-79724999,5,0.4317708904612134,-0.4317708904612134,109.4,1.0,-0.047122,0.10035937811918354,0.001641,0.393785,0.421629,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr13,24940000,24944999,chr13:20000000-24999999,cr_vs_control,logistic,chr13:24940000-24944999,5,0.43174439661682784,-0.43174439661682784,62.2,1.0,0.038158,0.18379342626718706,0.003281,0.306469,0.429855,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr3,19840000,19844999,chr3:15000000-19999999,cr_vs_control,logistic,chr3:19840000-19844999,5,0.4313381270920312,-0.4313381270920312,95.2,0.996078431372549,-0.15446,1.0194494076515763e-07,0.035275,0.169242,0.229803,candidate_signal,target-associated methylation signal; mechanism not inferred
chr6,145960000,145964999,chr6:145000000-149999999,cr_vs_control,logistic,chr6:145960000-145964999,5,0.43126736527852405,-0.43126736527852405,150.6,1.0,-0.195266,6.624585655359558e-12,0.003281,0.305144,0.31469,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr3,121505000,121509999,chr3:120000000-124999999,cr_vs_control,logistic,chr3:121505000-121509999,5,0.4293528749448775,-0.4293528749448775,73.8,1.0,-0.245489,6.2718222431941375e-18,0.015587,0.17494,0.201114,candidate_signal,target-associated methylation signal; mechanism not inferred
chr17,24730000,24734999,chr17:20000000-24999999,cr_vs_control,logistic,chr17:24730000-24734999,5,0.42914990925568286,-0.42914990925568286,106.8,0.996078431372549,-0.147724,3.007022820509198e-07,0.022149,0.151986,0.262876,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr8,22390000,22394999,chr8:20000000-24999999,cr_vs_control,logistic,chr8:22390000-22394999,5,0.4286110509602211,-0.4286110509602211,71.0,1.0,-0.15163,1.0664273615884957e-07,0.001641,0.213913,0.629208,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr4,82620000,82624999,chr4:80000000-84999999,cr_vs_control,logistic,chr4:82620000-82624999,5,0.42742916010271353,-0.42742916010271353,89.6,1.0,-0.026262,0.3601908148875802,0.002461,0.221895,0.337213,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr16,93360000,93364999,chr16:90000000-94999999,cr_vs_control,logistic,chr16:93360000-93364999,5,0.4268581442059004,-0.4268581442059004,74.0,1.0,-0.162075,1.3193310881283276e-08,0.002461,0.235092,0.306371,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr5,140780000,140784999,chr5:140000000-144999999,cr_vs_control,logistic,chr5:140780000-140784999,5,0.4261827072278181,-0.4261827072278181,85.0,1.0,-0.209402,1.6246455407286808e-13,0.002461,0.357528,0.398998,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr12,91415000,91419999,chr12:90000000-94999999,cr_vs_control,logistic,chr12:91415000-91419999,5,0.4261039057000131,-0.4261039057000131,74.2,1.0,-0.144446,4.2287098245194527e-07,0.002461,0.317467,0.436441,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr11,98310000,98314999,chr11:95000000-99999999,cr_vs_control,logistic,chr11:98310000-98314999,5,0.4243326183850239,-0.4243326183850238,84.4,1.0,-0.052389,0.06792625401284515,0.003281,0.181642,0.282334,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr2,167850000,167854999,chr2:165000000-169999999,cr_vs_control,logistic,chr2:167850000-167854999,5,0.42398251671708875,-0.42398251671708875,84.6,1.0,0.096578,0.0007418928950467934,0.001641,0.144134,0.431453,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr11,117250000,117254999,chr11:115000000-119999999,cr_vs_control,logistic,chr11:117250000-117254999,5,0.4237924793815419,-0.4237924793815419,88.6,1.0,-0.150758,1.422735674541532e-07,0.009844,0.312991,0.297454,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr12,25215000,25219999,chr12:25000000-29999999,cr_vs_control,logistic,chr12:25215000-25219999,5,0.4236113951750945,-0.4236113951750945,79.6,1.0,0.01524,0.5953191944492123,0.001641,0.221656,0.296427,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr12,83335000,83339999,chr12:80000000-84999999,cr_vs_control,logistic,chr12:83335000-83339999,5,0.42328620214681206,-0.4232862021468121,100.0,0.9921568627450981,-0.052161,0.08307474751941367,0.093519,0.156706,0.489601,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr17,43550000,43554999,chr17:40000000-44999999,cr_vs_control,logistic,chr17:43550000-43554999,5,0.42304838330516875,-0.42304838330516875,95.4,0.996078431372549,0.04934,0.08702312916762647,0.012305,0.212859,0.639845,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr19,3885000,3889999,chr19:0-4999999,cr_vs_control,logistic,chr19:3885000-3889999,5,0.42211841781134185,-0.42211841781134185,92.2,1.0,-0.222034,6.6736331551225745e-15,0.013126,0.311285,0.305869,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr5,124025000,124029999,chr5:120000000-124999999,cr_vs_control,logistic,chr5:124025000-124029999,5,0.4212347063078231,-0.4212347063078231,88.0,1.0,0.13854,1.2254165604181906e-06,0.001641,0.298441,0.656252,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr19,5645000,5649999,chr19:5000000-9999999,cr_vs_control,logistic,chr19:5645000-5649999,5,0.4208834816442379,-0.4208834816442379,131.0,1.0,-0.033919,0.23705076436303923,0.001641,0.211575,0.208144,candidate_signal,target-associated methylation signal; mechanism not inferred
chr2,60735000,60739999,chr2:60000000-64999999,cr_vs_control,logistic,chr2:60735000-60739999,5,0.42067478429861654,-0.42067478429861643,85.8,1.0,-0.083537,0.0036664854224100125,0.009024,0.165072,0.710566,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr11,113540000,113544999,chr11:110000000-114999999,cr_vs_control,logistic,chr11:113540000-113544999,5,0.41993469410274675,-0.41993469410274675,96.6,1.0,-0.20356,7.383724881347995e-13,0.00082,0.348908,0.371582,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr7,127095000,127099999,chr7:125000000-129999999,cr_vs_control,logistic,chr7:127095000-127099999,5,0.4198840029240274,-0.4198840029240274,91.6,1.0,-0.212562,7.02754575363035e-14,0.003281,0.270294,0.341982,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr4,141870000,141874999,chr4:140000000-144999999,cr_vs_control,logistic,chr4:141870000-141874999,5,0.41927967193985555,-0.41927967193985555,97.0,1.0,-0.10647,0.00019722693504819507,0.00082,0.211276,0.420866,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr6,90615000,90619999,chr6:90000000-94999999,cr_vs_control,logistic,chr6:90615000-90619999,5,0.4191495650629683,-0.4191495650629683,95.2,1.0,0.221403,5.5849539274005095e-15,0.001641,0.257261,0.391704,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr15,100675000,100679999,chr15:100000000-104999999,cr_vs_control,logistic,chr15:100675000-100679999,5,0.41860210217913485,-0.41860210217913485,101.4,1.0,-0.002334,0.9353593796120419,0.007383,0.216383,0.773588,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr13,49215000,49219999,chr13:45000000-49999999,cr_vs_control,logistic,chr13:49215000-49219999,5,0.4177117062104971,-0.4177117062104971,89.6,1.0,-0.120393,2.5040502300626698e-05,0.0,0.127045,0.124753,candidate_signal,target-associated methylation signal; mechanism not inferred
chr1,93800000,93804999,chr1:90000000-94999999,cr_vs_control,logistic,chr1:93800000-93804999,5,0.417495485497103,-0.417495485497103,132.4,1.0,0.004129,0.8855238915702734,0.00082,0.30127,0.28068,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr2,120520000,120524999,chr2:120000000-124999999,cr_vs_control,logistic,chr2:120520000-120524999,5,0.4174087119010417,-0.4174087119010417,117.2,1.0,-0.171761,1.6580248462470103e-09,0.002461,0.345474,0.334415,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr4,45410000,45414999,chr4:45000000-49999999,cr_vs_control,logistic,chr4:45410000-45414999,5,0.41690184865222635,-0.41690184865222635,107.6,1.0,-0.116114,5.380041447889855e-05,0.012305,0.475449,0.500009,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr9,84135000,84139999,chr9:80000000-84999999,cr_vs_control,logistic,chr9:84135000-84139999,5,0.4168926560984335,-0.41689265609843346,116.2,1.0,-0.056351,0.05089415899436053,0.014766,0.270404,0.41433,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr6,88115000,88119999,chr6:85000000-89999999,cr_vs_control,logistic,chr6:88115000-88119999,5,0.41687511839467967,-0.41687511839467967,102.2,1.0,-0.217308,1.746570845265253e-14,0.00082,0.178025,0.475902,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr14,39510000,39514999,chr14:35000000-39999999,cr_vs_control,logistic,chr14:39510000-39514999,5,0.41668969247992454,-0.41668969247992466,116.4,1.0,-0.036043,0.20912182702635926,0.002461,0.235558,0.236836,candidate_signal,target-associated methylation signal; mechanism not inferred
chr13,41660000,41664999,chr13:40000000-44999999,cr_vs_control,logistic,chr13:41660000-41664999,5,0.4155450360261225,-0.4155450360261225,97.0,1.0,-0.199939,2.3347482160201153e-12,0.009024,0.419878,0.642769,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr16,95830000,95834999,chr16:95000000-99999999,cr_vs_control,logistic,chr16:95830000-95834999,5,0.4154552228041835,-0.4154552228041835,125.6,1.0,-0.008035,0.7800703502685208,0.007383,0.271394,0.530031,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr2,167995000,167999999,chr2:165000000-169999999,cr_vs_control,logistic,chr2:167995000-167999999,5,0.41473144140800533,-0.41473144140800533,103.6,1.0,-0.107435,0.00017445462693355525,0.002461,0.265381,0.456369,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr10,20475000,20479999,chr10:20000000-24999999,cr_vs_control,logistic,chr10:20475000-20479999,5,0.41451631202035066,-0.41451631202035066,100.4,1.0,-0.186178,6.370960633036323e-11,0.004922,0.103096,0.31883,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr15,38605000,38609999,chr15:35000000-39999999,cr_vs_control,logistic,chr15:38605000-38609999,5,0.4140112268946953,-0.4140112268946953,110.2,1.0,-0.189753,2.496704452172437e-11,0.001641,0.308857,0.33201,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr9,63755000,63759999,chr9:60000000-64999999,cr_vs_control,logistic,chr9:63755000-63759999,5,0.4138715057047856,-0.41387150570478565,103.2,1.0,-0.151674,1.0448300625472912e-07,0.00082,0.068693,0.146909,candidate_signal,target-associated methylation signal; mechanism not inferred
chr8,33665000,33669999,chr8:30000000-34999999,cr_vs_control,logistic,chr8:33665000-33669999,5,0.4135349416787868,-0.4135349416787868,108.4,1.0,-0.108302,0.0001544073982941954,0.002461,0.307514,0.487506,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr8,122235000,122239999,chr8:120000000-124999999,cr_vs_control,logistic,chr8:122235000-122239999,5,0.4131410716291536,-0.4131410716291536,137.4,1.0,0.044257,0.12326836836931247,0.004102,0.136012,0.357779,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr10,128660000,128664999,chr10:125000000-129999999,cr_vs_control,logistic,chr10:128660000-128664999,5,0.41306478417244535,-0.41306478417244535,106.2,1.0,-0.142185,7.35892618768973e-07,0.013126,0.390359,0.424199,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr1,72280000,72284999,chr1:70000000-74999999,cr_vs_control,logistic,chr1:72280000-72284999,5,0.4129809172988456,-0.4129809172988456,179.4,1.0,-0.021723,0.44896452930814007,0.001641,0.29986,0.394905,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr13,52820000,52824999,chr13:50000000-54999999,cr_vs_control,logistic,chr13:52820000-52824999,5,0.412907954351986,-0.412907954351986,104.8,1.0,0.011566,0.6876103799220799,0.006563,0.297082,0.629503,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr17,28940000,28944999,chr17:25000000-29999999,cr_vs_control,logistic,chr17:28940000-28944999,5,0.41264480732098735,-0.4126448073209873,121.4,1.0,-0.196934,4.3484275098132645e-12,0.003281,0.261921,0.244622,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr19,18580000,18584999,chr19:15000000-19999999,cr_vs_control,logistic,chr19:18580000-18584999,5,0.4119118342322303,-0.41191183423223043,114.2,0.996078431372549,-0.171636,2.352148908826976e-09,0.019688,0.31623,0.368237,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr17,64605000,64609999,chr17:60000000-64999999,cr_vs_control,logistic,chr17:64605000-64609999,5,0.41186189735686635,-0.41186189735686646,147.8,1.0,-0.019265,0.5042350873995095,0.012305,0.278923,0.354743,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr14,25575000,25579999,chr14:25000000-29999999,cr_vs_control,logistic,chr14:25575000-25579999,5,0.41151662123336397,-0.41151662123336397,112.0,1.0,-0.042902,0.13664825825103138,0.011485,0.343262,0.448367,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr16,87655000,87659999,chr16:85000000-89999999,cr_vs_control,logistic,chr16:87655000-87659999,5,0.4114790575497646,-0.41147905754976455,114.2,1.0,-0.170026,2.389244234939686e-09,0.001641,0.369264,0.439025,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr10,71395000,71399999,chr10:70000000-74999999,cr_vs_control,logistic,chr10:71395000-71399999,5,0.41133408804602023,-0.41133408804602034,128.0,1.0,-0.070737,0.013732830522947614,0.004922,0.241697,0.386175,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr10,60325000,60329999,chr10:60000000-64999999,cr_vs_control,logistic,chr10:60325000-60329999,5,0.4112941006774588,-0.4112941006774588,122.4,1.0,0.029964,0.3097681874118323,0.055783,0.326774,0.380132,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr1,179705000,179709999,chr1:175000000-179999999,cr_vs_control,logistic,chr1:179705000-179709999,5,0.41112833593408393,-0.41112833593408393,115.6,1.0,-0.020228,0.48099274467941605,0.002461,0.424743,0.669311,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr15,12435000,12439999,chr15:10000000-14999999,cr_vs_control,logistic,chr15:12435000-12439999,5,0.4109677632226824,-0.4109677632226824,123.2,1.0,-0.117813,3.814967260117091e-05,0.002461,0.242802,0.393723,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr1,132840000,132844999,chr1:130000000-134999999,cr_vs_control,logistic,chr1:132840000-132844999,5,0.41088096093478843,-0.41088096093478843,137.2,1.0,-0.140995,8.214994536263107e-07,0.004922,0.27035,0.324581,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr4,141860000,141864999,chr4:140000000-144999999,cr_vs_control,logistic,chr4:141860000-141864999,5,0.4106159476299635,-0.41061594762996345,148.2,1.0,-0.218155,1.5182645324126514e-14,0.004102,0.368948,0.504423,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr6,88120000,88124999,chr6:85000000-89999999,cr_vs_control,logistic,chr6:88120000-88124999,5,0.4098878194554348,-0.4098878194554348,125.8,1.0,0.020929,0.46609120518393415,0.003281,0.11633,0.180832,candidate_signal,target-associated methylation signal; mechanism not inferred
chr5,115520000,115524999,chr5:115000000-119999999,cr_vs_control,logistic,chr5:115520000-115524999,5,0.40866871928916293,-0.40866871928916293,120.6,1.0,0.083224,0.003668166717340104,0.001641,0.213143,0.457827,tissue_confounded,target-associated methylation signal; mechanism not inferred
chr8,113460000,113464999,chr8:110000000-114999999,cr_vs_control,logistic,chr8:113460000-113464999,5,0.40840819128258155,-0.40840819128258143,133.0,1.0,-0.208048,3.2816768360318246e-13,0.014766,0.295806,0.36865,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr8,13695000,13699999,chr8:10000000-14999999,cr_vs_control,logistic,chr8:13695000-13699999,5,0.4081702808613554,-0.4081702808613554,126.6,1.0,-0.160357,1.933290600997173e-08,0.004102,0.376004,0.780178,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr3,101520000,101524999,chr3:100000000-104999999,cr_vs_control,logistic,chr3:101520000-101524999,5,0.40807544420959097,-0.4080754442095911,126.8,1.0,-0.218878,1.7550809930474726e-14,0.015587,0.270373,0.341933,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr6,66480000,66484999,chr6:65000000-69999999,cr_vs_control,logistic,chr6:66480000-66484999,5,0.4073758536958233,-0.4073758536958233,146.6,1.0,-0.208902,2.2303111192114982e-13,0.009024,0.296062,0.415062,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr9,114365000,114369999,chr9:110000000-114999999,cr_vs_control,logistic,chr9:114365000-114369999,5,0.4073429511286015,-0.4073429511286015,130.6,1.0,-0.32176,9.26485393611557e-31,0.0,0.201206,0.230056,candidate_signal,target-associated methylation signal; mechanism not inferred
chr17,23610000,23614999,chr17:20000000-24999999,old_castration_vs_control,logistic,chr17:23610000-23614999,5,0.8323531455064984,-0.8323531455064982,2.8,1.0,-0.252397,4.2578388213894227e-19,0.004102,0.533566,0.64495,dataset_confounded,target-associated methylation signal; mechanism not inferred
chr19,17135000,17139999,chr19:15000000-19999999,old_castration_vs_control,logistic,chr19:17135000-17139999,5,0.7937049538985566,-0.7937049538985566,12.6,0.9,0.101357,0.00041602138973186194,0.008203,0.22811,0.285486,tissue_confounded,target-associated methylation signal; mechanism not inferred
