age_weeks,characteristics,dataset,intervention_guess,raw_age_token,raw_age_unit,sample_id,source_name,tissue_guess,title
121.68,tissue: Hippocampus | genotype: C57BL/6J/Ukj | Sex: Male | age: 28 Months,GSE304754,,age: 28 Mo,mo,GSM9156413,Hippocampus,brain,"Hippocampus, 28 Months, Rep14"
121.68,tissue: Hippocampus | genotype: C57BL/6J/Ukj | Sex: Male | age: 28 Months,GSE304754,,age: 28 Mo,mo,GSM9156414,Hippocampus,brain,"Hippocampus, 28 Months, Rep18"
121.68,tissue: Hippocampus | genotype: C57BL/6J/Ukj | Sex: Male | age: 28 Months,GSE304754,,age: 28 Mo,mo,GSM9156415,Hippocampus,brain,"Hippocampus, 28 Months, Rep16"
121.68,tissue: Hippocampus | genotype: C57BL/6J/Ukj | Sex: Male | age: 28 Months,GSE304754,,age: 28 Mo,mo,GSM9156416,Hippocampus,brain,"Hippocampus, 28 Months, Rep12"
1.857,"tissue: Skeletal Muscle, Plantaris | genotype: HSA-GFP | treatment: 72 hours MOV | batch: 1",GSE319289,,13 day,day,GSM9514892,"Skeletal Muscle, Plantaris",skeletal_muscle,Old MOV1
1.857,"tissue: Skeletal Muscle, Plantaris | genotype: HSA-GFP | treatment: 72 hours MOV | batch: 1",GSE319289,,13 day,day,GSM9514893,"Skeletal Muscle, Plantaris",skeletal_muscle,Old MOV2
1.857,"tissue: Skeletal Muscle, Plantaris | genotype: HSA-GFP | treatment: 72 hours MOV | batch: 1",GSE319289,,13 day,day,GSM9514894,"Skeletal Muscle, Plantaris",skeletal_muscle,Old MOV3
1.857,"tissue: Skeletal Muscle, Plantaris | genotype: HSA-GFP | treatment: 72 hours MOV | batch: 1",GSE319289,,13 day,day,GSM9514895,"Skeletal Muscle, Plantaris",skeletal_muscle,Old MOV4
1.857,"tissue: Skeletal Muscle, Plantaris | genotype: HSA-GFP | treatment: 72 hours MOV | batch: 1",GSE319289,,13 day,day,GSM9514896,"Skeletal Muscle, Plantaris",skeletal_muscle,Old MOV5
1.857,"tissue: Skeletal Muscle, Plantaris | genotype: HSA-GFP | treatment: 72 hours MOV | batch: 1",GSE319289,,13 day,day,GSM9514897,"Skeletal Muscle, Plantaris",skeletal_muscle,Old MOV6
1.857,"tissue: Skeletal Muscle, Plantaris | genotype: HSA-GFP | treatment: 72 hours MOV | batch: 1",GSE319289,,13 day,day,GSM9514898,"Skeletal Muscle, Plantaris",skeletal_muscle,Old MOV7
1.857,"tissue: Skeletal Muscle, Plantaris | genotype: HSA-GFP | treatment: 72 hours Sham | batch: 1",GSE319289,,13 day,day,GSM9514899,"Skeletal Muscle, Plantaris",skeletal_muscle,Old Sham1
1.857,"tissue: Skeletal Muscle, Plantaris | genotype: HSA-GFP | treatment: 72 hours Sham | batch: 1",GSE319289,,13 day,day,GSM9514900,"Skeletal Muscle, Plantaris",skeletal_muscle,Old Sham2
1.857,"tissue: Skeletal Muscle, Plantaris | genotype: HSA-GFP | treatment: 72 hours Sham | batch: 1",GSE319289,,13 day,day,GSM9514901,"Skeletal Muscle, Plantaris",skeletal_muscle,Old Sham3
1.857,"tissue: Skeletal Muscle, Plantaris | genotype: HSA-GFP | treatment: 72 hours Sham | batch: 1",GSE319289,,13 day,day,GSM9514902,"Skeletal Muscle, Plantaris",skeletal_muscle,Old Sham4
1.857,"tissue: Skeletal Muscle, Plantaris | genotype: HSA-GFP | treatment: 72 hours Sham | batch: 1",GSE319289,,13 day,day,GSM9514903,"Skeletal Muscle, Plantaris",skeletal_muscle,Old Sham5
1.857,"tissue: Skeletal Muscle, Plantaris | genotype: HSA-GFP | treatment: 72 hours Sham | batch: 1",GSE319289,,13 day,day,GSM9514904,"Skeletal Muscle, Plantaris",skeletal_muscle,Old Sham6
1.857,"tissue: Skeletal Muscle, Plantaris | genotype: HSA-GFP | treatment: 72 hours Sham | batch: 1",GSE319289,,13 day,day,GSM9514905,"Skeletal Muscle, Plantaris",skeletal_muscle,Old Sham7
1.857,"tissue: Skeletal Muscle, Plantaris | genotype: HSA-GFP | treatment: 72 hours MOV | batch: 1",GSE319289,,13 day,day,GSM9514906,"Skeletal Muscle, Plantaris",skeletal_muscle,Young MOV1
1.857,"tissue: Skeletal Muscle, Plantaris | genotype: HSA-GFP | treatment: 72 hours MOV | batch: 1",GSE319289,,13 day,day,GSM9514907,"Skeletal Muscle, Plantaris",skeletal_muscle,Young MOV2
1.857,"tissue: Skeletal Muscle, Plantaris | genotype: HSA-GFP | treatment: 72 hours MOV | batch: 1",GSE319289,,13 day,day,GSM9514908,"Skeletal Muscle, Plantaris",skeletal_muscle,Young MOV3
1.857,"tissue: Skeletal Muscle, Plantaris | genotype: HSA-GFP | treatment: 72 hours MOV | batch: 1",GSE319289,,13 day,day,GSM9514909,"Skeletal Muscle, Plantaris",skeletal_muscle,Young MOV4
1.857,"tissue: Skeletal Muscle, Plantaris | genotype: HSA-GFP | treatment: 72 hours MOV | batch: 1",GSE319289,,13 day,day,GSM9514910,"Skeletal Muscle, Plantaris",skeletal_muscle,Young MOV5
1.857,"tissue: Skeletal Muscle, Plantaris | genotype: HSA-GFP | treatment: 72 hours MOV | batch: 1",GSE319289,,13 day,day,GSM9514911,"Skeletal Muscle, Plantaris",skeletal_muscle,Young MOV6
1.857,"tissue: Skeletal Muscle, Plantaris | genotype: HSA-GFP | treatment: 72 hours Sham | batch: 1",GSE319289,,13 day,day,GSM9514912,"Skeletal Muscle, Plantaris",skeletal_muscle,Young Sham1
1.857,"tissue: Skeletal Muscle, Plantaris | genotype: HSA-GFP | treatment: 72 hours Sham | batch: 1",GSE319289,,13 day,day,GSM9514913,"Skeletal Muscle, Plantaris",skeletal_muscle,Young Sham2
1.857,"tissue: Skeletal Muscle, Plantaris | genotype: HSA-GFP | treatment: 72 hours Sham | batch: 1",GSE319289,,13 day,day,GSM9514914,"Skeletal Muscle, Plantaris",skeletal_muscle,Young Sham3
1.857,"tissue: Skeletal Muscle, Plantaris | genotype: HSA-GFP | treatment: 72 hours Sham | batch: 1",GSE319289,,13 day,day,GSM9514915,"Skeletal Muscle, Plantaris",skeletal_muscle,Young Sham4
1.857,"tissue: Skeletal Muscle, Plantaris | genotype: HSA-GFP | treatment: 72 hours Sham | batch: 1",GSE319289,,13 day,day,GSM9514916,"Skeletal Muscle, Plantaris",skeletal_muscle,Young Sham5
1.857,"tissue: Skeletal Muscle, Plantaris | genotype: HSA-GFP | treatment: 72 hours Sham | batch: 1",GSE319289,,13 day,day,GSM9514917,"Skeletal Muscle, Plantaris",skeletal_muscle,Young Sham6
8.0,"tissue: Skeletal Muscle, Plantaris | genotype: miR-1 fl/fl | treatment: 5 days tamoxifen IP, 8 weeks washout | batch: 2",GSE319289,,8 weeks,weeks,GSM9514918,"Skeletal Muscle, Plantaris",skeletal_muscle,miR-1 CON 1
8.0,"tissue: Skeletal Muscle, Plantaris | genotype: HSA-MCM-miR-1fl/fl | treatment: 5 days tamoxifen IP, 8 weeks washout | batch: 2",GSE319289,genetic,8 weeks,weeks,GSM9514919,"Skeletal Muscle, Plantaris",skeletal_muscle,miR-1 KO 1
8.0,"tissue: Skeletal Muscle, Plantaris | genotype: miR-1 fl/fl | treatment: 5 days tamoxifen IP, 8 weeks washout | batch: 2",GSE319289,,8 weeks,weeks,GSM9514920,"Skeletal Muscle, Plantaris",skeletal_muscle,miR-1 CON 2
8.0,"tissue: Skeletal Muscle, Plantaris | genotype: HSA-MCM-miR-1fl/fl | treatment: 5 days tamoxifen IP, 8 weeks washout | batch: 2",GSE319289,genetic,8 weeks,weeks,GSM9514921,"Skeletal Muscle, Plantaris",skeletal_muscle,miR-1 KO 2
8.0,"tissue: Skeletal Muscle, Plantaris | genotype: miR-1 fl/fl | treatment: 5 days tamoxifen IP, 8 weeks washout | batch: 2",GSE319289,,8 weeks,weeks,GSM9514922,"Skeletal Muscle, Plantaris",skeletal_muscle,miR-1 CON 3
8.0,"tissue: Skeletal Muscle, Plantaris | genotype: HSA-MCM-miR-1fl/fl | treatment: 5 days tamoxifen IP, 8 weeks washout | batch: 2",GSE319289,genetic,8 weeks,weeks,GSM9514923,"Skeletal Muscle, Plantaris",skeletal_muscle,miR-1 KO 3
1.857,"tissue: Plantaris, myonuclei | genotype: HSA-GFP | treatment: 72 hour Sham | batch: 1",GSE319289,,13 day,day,GSM9514924,"Plantaris, myonuclei",skeletal_muscle,YSH1_GFP
1.857,"tissue: Plantaris, myonuclei | genotype: HSA-GFP | treatment: 72 hour Sham | batch: 1",GSE319289,,13 day,day,GSM9514925,"Plantaris, myonuclei",skeletal_muscle,YSH2_GFP
1.857,"tissue: Plantaris, myonuclei | genotype: HSA-GFP | treatment: 72 hour Sham | batch: 1",GSE319289,,13 day,day,GSM9514926,"Plantaris, myonuclei",skeletal_muscle,YSH3_GFP
1.857,"tissue: Plantaris, myonuclei | genotype: HSA-GFP | treatment: 72 Hour MOV | batch: 1",GSE319289,,13 day,day,GSM9514927,"Plantaris, myonuclei",skeletal_muscle,YOV4_GFP
1.857,"tissue: Plantaris, myonuclei | genotype: HSA-GFP | treatment: 72 Hour MOV | batch: 1",GSE319289,,13 day,day,GSM9514928,"Plantaris, myonuclei",skeletal_muscle,YOV5_GFP
1.857,"tissue: Plantaris, myonuclei | genotype: HSA-GFP | treatment: 72 Hour MOV | batch: 1",GSE319289,,13 day,day,GSM9514929,"Plantaris, myonuclei",skeletal_muscle,YOV6_GFP
1.857,"tissue: Plantaris, myonuclei | genotype: HSA-GFP | treatment: 72 Hour MOV | batch: 1",GSE319289,,13 day,day,GSM9514930,"Plantaris, myonuclei",skeletal_muscle,YOV7_GFP
1.857,"tissue: Plantaris, myonuclei | genotype: HSA-GFP | treatment: 72 hour Sham | batch: 1",GSE319289,,13 day,day,GSM9514931,"Plantaris, myonuclei",skeletal_muscle,OSH4_GFP
1.857,"tissue: Plantaris, myonuclei | genotype: HSA-GFP | treatment: 72 hour Sham | batch: 1",GSE319289,,13 day,day,GSM9514932,"Plantaris, myonuclei",skeletal_muscle,OSH5_GFP
1.857,"tissue: Plantaris, myonuclei | genotype: HSA-GFP | treatment: 72 hour Sham | batch: 1",GSE319289,,13 day,day,GSM9514933,"Plantaris, myonuclei",skeletal_muscle,OSH7_GFP
1.857,"tissue: Plantaris, myonuclei | genotype: HSA-GFP | treatment: 72 Hour MOV | batch: 1",GSE319289,,13 day,day,GSM9514934,"Plantaris, myonuclei",skeletal_muscle,OOV4_GFP
1.857,"tissue: Plantaris, myonuclei | genotype: HSA-GFP | treatment: 72 Hour MOV | batch: 1",GSE319289,,13 day,day,GSM9514935,"Plantaris, myonuclei",skeletal_muscle,OOV6_GFP
1.857,"tissue: Plantaris, myonuclei | genotype: HSA-GFP | treatment: 72 Hour MOV | batch: 2",GSE319289,,13 day,day,GSM9514936,"Plantaris, myonuclei",skeletal_muscle,OOV5_GFP_2
1.857,"tissue: Plantaris, myonuclei | genotype: HSA-GFP | treatment: 72 hour Sham | batch: 1",GSE319289,,13 day,day,GSM9514937,"Plantaris, myonuclei",skeletal_muscle,Young Sham 1
1.857,"tissue: Plantaris, myonuclei | genotype: HSA-GFP | treatment: 72 Hour MOV | batch: 1",GSE319289,,13 day,day,GSM9514938,"Plantaris, myonuclei",skeletal_muscle,Young MOV 1
1.857,"tissue: Plantaris, myonuclei | genotype: HSA-GFP | treatment: 72 hour Sham | batch: 1",GSE319289,,13 day,day,GSM9514939,"Plantaris, myonuclei",skeletal_muscle,Old Sham 1
1.857,"tissue: Plantaris, myonuclei | genotype: HSA-GFP | treatment: 72 Hour MOV | batch: 1",GSE319289,,13 day,day,GSM9514940,"Plantaris, myonuclei",skeletal_muscle,Old MOV 1
78.223,strain: C57BL6/J | tissue: Small intestinal crypts | gender: f | age: 18m,GSE129712,,age: 18m,m,GSM3720735,crypt_f_18m,intestine,crypt_f_18m_rep1 (RRBS)
78.223,strain: C57BL6/J | tissue: Small intestinal crypts | gender: f | age: 18m,GSE129712,,age: 18m,m,GSM3720736,crypt_f_18m,intestine,crypt_f_18m_rep2 (RRBS)
78.223,strain: C57BL6/J | tissue: Small intestinal crypts | gender: f | age: 18m,GSE129712,,age: 18m,m,GSM3720737,crypt_f_18m,intestine,crypt_f_18m_rep3 (RRBS)
78.223,strain: C57BL6/J | tissue: Small intestinal crypts | gender: f | age: 18m,GSE129712,,age: 18m,m,GSM3720738,crypt_f_18m,intestine,crypt_f_18m_rep4 (RRBS)
112.989,strain: C57BL6/J | tissue: Small intestinal crypts | gender: f | age: 26m,GSE129712,,age: 26m,m,GSM3720739,crypt_f_26m,intestine,crypt_f_26m_rep1 (RRBS)
112.989,strain: C57BL6/J | tissue: Small intestinal crypts | gender: f | age: 26m,GSE129712,,age: 26m,m,GSM3720740,crypt_f_26m,intestine,crypt_f_26m_rep2 (RRBS)
112.989,strain: C57BL6/J | tissue: Small intestinal crypts | gender: f | age: 26m,GSE129712,,age: 26m,m,GSM3720741,crypt_f_26m,intestine,crypt_f_26m_rep3 (RRBS)
112.989,strain: C57BL6/J | tissue: Small intestinal crypts | gender: f | age: 26m,GSE129712,,age: 26m,m,GSM3720742,crypt_f_26m,intestine,crypt_f_26m_rep4 (RRBS)
8.691,strain: C57BL6/J | tissue: Small intestinal crypts | gender: f | age: 2m,GSE129712,,age: 2m,m,GSM3720743,crypt_f_2m,intestine,crypt_f_2m_rep1 (RRBS)
8.691,strain: C57BL6/J | tissue: Small intestinal crypts | gender: f | age: 2m,GSE129712,,age: 2m,m,GSM3720744,crypt_f_2m,intestine,crypt_f_2m_rep2 (RRBS)
8.691,strain: C57BL6/J | tissue: Small intestinal crypts | gender: f | age: 2m,GSE129712,,age: 2m,m,GSM3720745,crypt_f_2m,intestine,crypt_f_2m_rep3 (RRBS)
8.691,strain: C57BL6/J | tissue: Small intestinal crypts | gender: f | age: 2m,GSE129712,,age: 2m,m,GSM3720746,crypt_f_2m,intestine,crypt_f_2m_rep4 (RRBS)
78.223,strain: C57BL6/J | tissue: Small intestinal crypts | gender: m | age: 18m,GSE129712,,age: 18m,m,GSM3720747,crypt_m_18m,intestine,crypt_m_18m_rep1 (RRBS)
78.223,strain: C57BL6/J | tissue: Small intestinal crypts | gender: m | age: 18m,GSE129712,,age: 18m,m,GSM3720748,crypt_m_18m,intestine,crypt_m_18m_rep2 (RRBS)
78.223,strain: C57BL6/J | tissue: Small intestinal crypts | gender: m | age: 18m,GSE129712,,age: 18m,m,GSM3720749,crypt_m_18m,intestine,crypt_m_18m_rep3 (RRBS)
78.223,strain: C57BL6/J | tissue: Small intestinal crypts | gender: m | age: 18m,GSE129712,,age: 18m,m,GSM3720750,crypt_m_18m,intestine,crypt_m_18m_rep4 (RRBS)
112.989,strain: C57BL6/J | tissue: Small intestinal crypts | gender: m | age: 26m,GSE129712,,age: 26m,m,GSM3720751,crypt_m_26m,intestine,crypt_m_26m_rep1 (RRBS)
112.989,strain: C57BL6/J | tissue: Small intestinal crypts | gender: m | age: 26m,GSE129712,,age: 26m,m,GSM3720752,crypt_m_26m,intestine,crypt_m_26m_rep2 (RRBS)
112.989,strain: C57BL6/J | tissue: Small intestinal crypts | gender: m | age: 26m,GSE129712,,age: 26m,m,GSM3720753,crypt_m_26m,intestine,crypt_m_26m_rep3 (RRBS)
112.989,strain: C57BL6/J | tissue: Small intestinal crypts | gender: m | age: 26m,GSE129712,,age: 26m,m,GSM3720754,crypt_m_26m,intestine,crypt_m_26m_rep4 (RRBS)
8.691,strain: C57BL6/J | tissue: Small intestinal crypts | gender: m | age: 2m,GSE129712,,age: 2m,m,GSM3720755,crypt_m_2m,intestine,crypt_m_2m_rep1 (RRBS)
8.691,strain: C57BL6/J | tissue: Small intestinal crypts | gender: m | age: 2m,GSE129712,,age: 2m,m,GSM3720756,crypt_m_2m,intestine,crypt_m_2m_rep2 (RRBS)
8.691,strain: C57BL6/J | tissue: Small intestinal crypts | gender: m | age: 2m,GSE129712,,age: 2m,m,GSM3720757,crypt_m_2m,intestine,crypt_m_2m_rep3 (RRBS)
8.691,strain: C57BL6/J | tissue: Small intestinal crypts | gender: m | age: 2m,GSE129712,,age: 2m,m,GSM3720758,crypt_m_2m,intestine,crypt_m_2m_rep4 (RRBS)
13.037,tissue: skin | strain: C57BL/6J | genotype: 4F | treatment: untreated | age at_time_of_sample_collection: 3 months,GSE231658,reprogramming,3 months,months,GSM7295273,skin,,Young_Skin_Control_1
13.037,tissue: skin | strain: C57BL/6J | genotype: 4F | treatment: untreated | age at_time_of_sample_collection: 3 months,GSE231658,reprogramming,3 months,months,GSM7295274,skin,,Young_Skin_Control_3
13.037,tissue: skin | strain: C57BL/6J | genotype: 4F | treatment: untreated | age at_time_of_sample_collection: 3 months,GSE231658,reprogramming,3 months,months,GSM7295275,skin,,Young_Skin_Control_4
95.606,tissue: skin | strain: C57BL/6J | genotype: 4F | treatment: untreated | age at_time_of_sample_collection: 22 months,GSE231658,reprogramming,22 months,months,GSM7295276,skin,,Old_Skin_Control_5760
95.606,tissue: skin | strain: C57BL/6J | genotype: 4F | treatment: untreated | age at_time_of_sample_collection: 22 months,GSE231658,reprogramming,22 months,months,GSM7295277,skin,,Old_Skin_Control_5761
95.606,tissue: skin | strain: C57BL/6J | genotype: 4F | treatment: untreated | age at_time_of_sample_collection: 22 months,GSE231658,reprogramming,22 months,months,GSM7295278,skin,,Old_Skin_Control_5762
95.606,tissue: skin | strain: C57BL/6J | genotype: 4F | treatment: untreated | age at_time_of_sample_collection: 22 months,GSE231658,reprogramming,22 months,months,GSM7295279,skin,,Old_Skin_Control_5764
95.606,tissue: skin | strain: C57BL/6J | genotype: 4F | treatment: 7 months of cyclic partial reprogramming via doxycicline treatment starting at 15 months until 22 months of age | age at_time_of_sample_collection: 22 months,GSE231658,reprogramming,22 months,months,GSM7295280,skin,,Old_Skin_Dox_253
95.606,tissue: skin | strain: C57BL/6J | genotype: 4F | treatment: 7 months of cyclic partial reprogramming via doxycicline treatment starting at 15 months until 22 months of age | age at_time_of_sample_collection: 22 months,GSE231658,reprogramming,22 months,months,GSM7295281,skin,,Old_Skin_Dox_284
95.606,tissue: skin | strain: C57BL/6J | genotype: 4F | treatment: 7 months of cyclic partial reprogramming via doxycicline treatment starting at 15 months until 22 months of age | age at_time_of_sample_collection: 22 months,GSE231658,reprogramming,22 months,months,GSM7295282,skin,,Old_Skin_Dox_285
95.606,tissue: skin | strain: C57BL/6J | genotype: 4F | treatment: 7 months of cyclic partial reprogramming via doxycicline treatment starting at 15 months until 22 months of age | age at_time_of_sample_collection: 22 months,GSE231658,reprogramming,22 months,months,GSM7295283,skin,,Old_Skin_Dox_288
95.606,tissue: skin | strain: C57BL/6J | genotype: 4F | treatment: 7 months of cyclic partial reprogramming via doxycicline treatment starting at 15 months until 22 months of age | age at_time_of_sample_collection: 22 months,GSE231658,reprogramming,22 months,months,GSM7295284,skin,,Old_Skin_Dox_904
13.037,tissue: Tail epidermis | strain: C57BL/6 | age at_time_of_collection: 3 months | batch: 11/11/2024,GSE231658,,3 months,months,GSM8800284,Tail epidermis,,"Young tail epidermis, biol rep 1"
13.037,tissue: Tail epidermis | strain: C57BL/6 | age at_time_of_collection: 3 months | batch: 11/11/2024,GSE231658,,3 months,months,GSM8800285,Tail epidermis,,"Young tail epidermis, biol rep 2"
13.037,tissue: Tail epidermis | strain: C57BL/6 | age at_time_of_collection: 3 months | batch: 11/11/2024,GSE231658,,3 months,months,GSM8800286,Tail epidermis,,"Young tail epidermis, biol rep 3"
13.037,tissue: Tail epidermis | strain: C57BL/6 | age at_time_of_collection: 3 months | batch: 11/11/2024,GSE231658,,3 months,months,GSM8800287,Tail epidermis,,"Young tail epidermis, biol rep 4"
13.037,tissue: Tail epidermis | strain: C57BL/6 | age at_time_of_collection: 3 months | batch: 11/11/2024,GSE231658,,3 months,months,GSM8800288,Tail epidermis,,"Young tail epidermis, biol rep 5"
95.606,tissue: Tail epidermis | strain: C57BL/6 | age at_time_of_collection: 22 months | batch: 11/11/2024,GSE231658,,22 months,months,GSM8800289,Tail epidermis,,"Old tail epidermis, biol rep 1"
95.606,tissue: Tail epidermis | strain: C57BL/6 | age at_time_of_collection: 22 months | batch: 11/11/2024,GSE231658,,22 months,months,GSM8800290,Tail epidermis,,"Old tail epidermis, biol rep 2"
95.606,tissue: Tail epidermis | strain: C57BL/6 | age at_time_of_collection: 22 months | batch: 11/11/2024,GSE231658,,22 months,months,GSM8800291,Tail epidermis,,"Old tail epidermis, biol rep 3"
95.606,tissue: Tail epidermis | strain: C57BL/6 | age at_time_of_collection: 22 months | batch: 11/11/2024,GSE231658,,22 months,months,GSM8800292,Tail epidermis,,"Old tail epidermis, biol rep 4"
95.606,tissue: Tail epidermis | strain: C57BL/6 | age at_time_of_collection: 22 months | batch: 11/11/2024,GSE231658,,22 months,months,GSM8800293,Tail epidermis,,"Old tail epidermis, biol rep 5"
20.0,cell type: Tregcells(CD4+CD25+Foxp3-YFP+) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8257423,Tregcells(CD4+CD25+Foxp3-YFP+),,SplenocyteTreg_WGEM-seq_25ng_01
20.0,cell type: Tregcells(CD4+CD25+Foxp3-YFP+) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8257424,Tregcells(CD4+CD25+Foxp3-YFP+),,SplenocyteTreg_WGEM-seq_25ng_02
20.0,cell type: Tregcells(CD4+CD25+Foxp3-YFP+) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8257425,Tregcells(CD4+CD25+Foxp3-YFP+),,SplenocyteTreg_RRBS_25ng_01
20.0,cell type: Tregcells(CD4+CD25+Foxp3-YFP+) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8257426,Tregcells(CD4+CD25+Foxp3-YFP+),,SplenocyteTreg_RRBS_25ng_02
20.0,cell type: Tregcells(CD4+CD25+Foxp3-YFP+) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8257427,Tregcells(CD4+CD25+Foxp3-YFP+),,SplenocyteTreg_RREM-seq_25ng_01
20.0,cell type: Tregcells(CD4+CD25+Foxp3-YFP+) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8257428,Tregcells(CD4+CD25+Foxp3-YFP+),,SplenocyteTreg_RREM-seq_25ng_02
20.0,cell type: Tregcells(CD4+CD25+Foxp3-YFP+) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8257429,Tregcells(CD4+CD25+Foxp3-YFP+),,SplenocyteTreg_RREM-seq_2ng_01
20.0,cell type: Tregcells(CD4+CD25+Foxp3-YFP+) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8257430,Tregcells(CD4+CD25+Foxp3-YFP+),,SplenocyteTreg_RREM-seq_2ng_02
20.0,cell type: Tconvcells(CD4+Foxp3YFP-) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8257433,Tconvcells(CD4+Foxp3YFP-),,SplenocyteTconv_WGEM-seq_25ng_01
20.0,cell type: Tconvcells(CD4+Foxp3YFP-) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8257434,Tconvcells(CD4+Foxp3YFP-),,SplenocyteTconv_WGEM-seq_25ng_02
20.0,cell type: Tconvcells(CD4+Foxp3YFP-) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8257435,Tconvcells(CD4+Foxp3YFP-),,SplenocyteTconv_RRBS_25ng_01
20.0,cell type: Tconvcells(CD4+Foxp3YFP-) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8257436,Tconvcells(CD4+Foxp3YFP-),,SplenocyteTconv_RRBS_25ng_02
20.0,cell type: Tconvcells(CD4+Foxp3YFP-) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8257437,Tconvcells(CD4+Foxp3YFP-),,SplenocyteTconv_RREM-seq_25ng_01
20.0,cell type: Tconvcells(CD4+Foxp3YFP-) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8257438,Tconvcells(CD4+Foxp3YFP-),,SplenocyteTconv_RREM-seq_25ng_02
20.0,cell type: Tconvcells(CD4+Foxp3YFP-) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8257439,Tconvcells(CD4+Foxp3YFP-),,SplenocyteTconv_RREM-seq_2ng_01
20.0,cell type: Tconvcells(CD4+Foxp3YFP-) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8257440,Tconvcells(CD4+Foxp3YFP-),,SplenocyteTconv_RREM-seq_2ng_02
,cell type: Tconv cells(CD4+) | disease state: severe SARS-CoV-2 pneumonia,GSE266961,,,,GSM8257441,Tconv cells(CD4+),,Patient1_Alveolar_Tconv
,cell type: Treg cells (CD4+CD127lowCD25+) | disease state: severe SARS-CoV-2 pneumonia,GSE266961,,,,GSM8257442,Treg cells (CD4+CD127lowCD25+),,Patient1_Alveolar_Treg
,cell type: Tconv cells(CD4+) | disease state: severe SARS-CoV-2 pneumonia,GSE266961,,,,GSM8257443,Tconv cells(CD4+),,Patient2_Alveolar_Tconv
,cell type: Treg cells (CD4+CD127lowCD25+) | disease state: severe SARS-CoV-2 pneumonia,GSE266961,,,,GSM8257444,Treg cells (CD4+CD127lowCD25+),,Patient2_Alveolar_Treg
,cell type: Tconv cells(CD4+) | disease state: severe SARS-CoV-2 pneumonia,GSE266961,,,,GSM8257445,Tconv cells(CD4+),,Patient3_Alveolar_Tconv
,cell type: Treg cells (CD4+CD127lowCD25+) | disease state: severe SARS-CoV-2 pneumonia,GSE266961,,,,GSM8257446,Treg cells (CD4+CD127lowCD25+),,Patient3_Alveolar_Treg
,cell type: Tconv cells(CD4+) | disease state: severe SARS-CoV-2 pneumonia,GSE266961,,,,GSM8257447,Tconv cells(CD4+),,Patient4_Alveolar_Tconv
,cell type: Treg cells (CD4+CD127lowCD25+) | disease state: severe SARS-CoV-2 pneumonia,GSE266961,,,,GSM8257448,Treg cells (CD4+CD127lowCD25+),,Patient4_Alveolar_Treg
,cell type: Tconv cells(CD4+) | disease state: severe SARS-CoV-2 pneumonia,GSE266961,,,,GSM8257449,Tconv cells(CD4+),,Patient5_Alveolar_Tconv
,cell type: Treg cells (CD4+CD127lowCD25+) | disease state: severe SARS-CoV-2 pneumonia,GSE266961,,,,GSM8257450,Treg cells (CD4+CD127lowCD25+),,Patient5_Alveolar_Treg
,cell type: Tconv cells(CD4+) | disease state: severe SARS-CoV-2 pneumonia,GSE266961,,,,GSM8257451,Tconv cells(CD4+),,Patient6_Alveolar_Tconv
,cell type: Treg cells (CD4+CD127lowCD25+) | disease state: severe SARS-CoV-2 pneumonia,GSE266961,,,,GSM8257452,Treg cells (CD4+CD127lowCD25+),,Patient6_Alveolar_Treg
,cell type: Tconv cells(CD4+) | disease state: severe SARS-CoV-2 pneumonia,GSE266961,,,,GSM8257453,Tconv cells(CD4+),,Patient7_Alveolar_Tconv
,cell type: Treg cells (CD4+CD127lowCD25+) | disease state: severe SARS-CoV-2 pneumonia,GSE266961,,,,GSM8257454,Treg cells (CD4+CD127lowCD25+),,Patient7_Alveolar_Treg
20.0,cell type: Tconv cells (CD4+Foxp3YFP-) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8767989,Splenic Treg cells from 18-20 week-old healthy mice,,SplenocyteTconv_WGBS_25ng_01
20.0,cell type: Tconv cells (CD4+Foxp3YFP-) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8767990,Splenic Treg cells from 18-20 week-old healthy mice,,SplenocyteTconv_WGBS_25ng_02
20.0,cell type: Tconv cells (CD4+Foxp3YFP-) | genotype: Foxp3YFP-Cre,GSE266961,,20 week,week,GSM8767991,Splenic Treg cells from 18-20 week-old healthy mice,,SplenocyteTconv_WGBS_25ng_03
